s11	s12	s21	s22	s31	s32	s41	s42	s51	s52	sn11	sn12	sn21	sn22	sn31	sn32	sn41	sn42	sn51	sn52	ts11	ts12	ts21	ts22	ts31	ts32	ts41	ts42	ts51	ts52
0.0002	-0.02995	-0.00306	-0.00168	0.00902	-0.04526	-1.64401	-0.02723	-1.16525	0.10905	-0.24333	-0.63032	-0.83601	0.16243	-1.07355	-0.85469	0.21462	1.33129	-0.27938	1.02648	-0.11205	-3.25078	-3.2778	-0.05446	-0.58853	-0.05064	-0.35141	0.09552	-0.17136	0.50316
-0.26191	2.98613	-0.03176	4.18179	-0.00171	2.2263	-0.28277	1.5413	0.13024	1.67208	0.37303	0.48739	-0.20088	-0.11869	0.17912	0.83382	0.04484	1.47445	-0.26221	1.44962	0.11272	0.0227	0.90362	3.74473	-1.03198	-0.78346	-0.8342	-0.17198	-0.6648	0.22075
-0.99968	0.38969	-1.15099	0.08372	-1.21945	0.19894	-0.54913	0.9431	-0.17995	1.16282	-0.91599	0.18322	0.61269	1.07332	0.78668	1.84399	0.31212	2.23783	-0.42754	1.9763	-0.47529	1.72373	-3.66834	14.81631	-1.15462	-0.8202	-0.89181	-0.2197	-0.81654	0.12405
1.40473	-0.5811	2.18618	-0.13997	1.55339	-0.31313	0.874	0.99607	0.38393	1.52977	1.17917	-0.42603	0.47354	-0.53099	-0.26332	0.32915	-0.34022	1.52238	-0.4513	1.38136	-0.8263	0.04484	-0.41022	-0.95193	-0.96546	-0.63493	-0.79737	-0.12043	-0.60295	0.29021
-0.1116	-1.16861	-0.0419	-0.40344	-0.06768	-1.20085	-1.44482	-0.09916	0.19899	1.68802	-1.06978	1.89701	-0.46072	1.28078	1.7488	0.57016	0.24774	1.88738	-0.01873	2.21992	-0.01159	-0.61656	-0.54933	-0.86329	-1.07778	-0.82237	-0.88627	-0.13871	-0.65906	0.3874
0.01526	0.54669	0.00313	0.13789	0.0193	0.56592	-0.68608	1.66264	-0.59767	1.79786	0.29115	-1.68954	0.34458	-0.75753	0.53935	0.42873	0.41969	2.58127	-0.00233	2.37608	-0.96304	-0.36935	0.56365	-0.4233	-1.0053	-0.90673	-0.96842	-0.13289	-0.89892	0.28688
0.41614	0.02632	0.14949	0.0105	0.44972	-0.0137	-1.71273	0.17465	0.09008	0.96161	-0.59609	0.73652	-0.87675	0.34686	0.70113	0.98486	0.37233	1.62373	-0.35343	1.25145	0.0632	2.40249	-0.08125	0.31214	-1.08076	-0.74549	-0.70789	-0.26237	-0.54789	-0.03077
0.30819	0.05727	0.11117	0.01778	0.54379	-0.00048	0.12269	1.43763	0.09296	1.46111	0.45828	1.1767	-0.51184	-0.20623	0.63932	1.21758	-0.0321	1.82165	-0.51706	1.61191	0.47482	-0.70931	-0.22645	-0.65163	-1.07994	-0.82539	-0.81642	-0.27871	-0.62123	0.05798
0.32304	1.53279	0.11473	1.11205	0.2826	1.13761	-0.51178	-0.75285	-0.39142	0.51569	1.59724	1.10541	1.07194	1.45075	0.80751	0.80386	0.30831	0.01592	0.68935	0.86108	0.36454	0.7617	0.11358	0.50968	-0.81858	0.94359	-0.61788	0.71635	-0.64628	1.0747
0.94485	0.34179	1.02559	0.07468	1.24131	0.09856	0.73926	1.25896	0.2744	1.51039	-0.73049	-0.3843	0.46747	0.20819	1.03286	0.54213	0.26737	0.43806	0.37659	0.94937	-0.1753	-0.54789	0.06724	-0.59424	-0.90905	0.08667	-0.69544	0.32578	-0.64789	0.58266
0.28512	1.79284	0.10469	1.45126	2.11816	1.15595	0.58492	0.81825	-0.48716	0.89034	1.94527	2.18064	1.66872	0.26384	1.5931	0.74009	0.54448	0.39135	0.64255	1.31259	-0.9545	-0.02981	-0.23073	-4.00809	-0.78205	0.32204	-0.64374	0.34121	-0.61296	0.63412
0.46862	-0.07943	0.17589	-0.01273	0.68058	-0.05335	0.42679	1.20917	-0.02026	1.28966	0.25738	0.97041	1.11618	1.24358	-0.22282	1.56222	0.1692	0.68921	0.04395	0.96912	-0.85265	-1.29063	-0.14663	-0.39132	-0.82686	-0.43509	-0.60083	-0.19728	-0.45458	0.05766
-0.54919	-1.22485	-0.22416	-0.41047	-0.09135	-1.8803	-0.75549	-0.86639	-0.81745	0.17392	-0.31579	-1.18685	-1.17826	-1.0641	-1.23953	-0.03063	0.41248	1.51007	-0.39389	1.16946	2.2074	0.34768	1.30127	-0.36745	-0.69137	-0.10102	-0.4194	0.09752	-0.17399	0.5083
0.44259	-0.75179	0.16537	-0.18356	0.35979	-5.58466	-0.23526	-1.19564	0.28051	1.0034	0.73404	-2.32447	-0.43669	-1.31479	-0.84451	0.72202	0.24917	1.40164	-0.45777	1.15072	0.72114	-3.00382	-0.1793	-0.42761	-0.92531	-0.68792	-0.73477	-0.2402	-0.55133	0.00569
-0.1382	0.33371	-0.04923	0.07796	-0.07528	0.12837	-0.42803	1.05193	-0.01613	1.19148	0.57872	-0.22318	0.15963	0.76387	-0.27415	0.04956	0.10231	1.65765	-0.06441	1.89277	-0.7068	0.37861	-0.08689	-0.45649	-0.99944	-0.82355	-0.9571	-0.09402	-0.95741	0.40963
0.45105	1.70254	0.16737	1.95347	0.65362	-0.65752	0.03114	1.33366	0.21438	1.01881	0.45778	0.20193	0.92104	0.62431	-0.6899	-1.18271	-0.15768	1.33137	-0.31256	1.43591	-0.02541	1.29577	0.26166	-0.07085	-0.98234	-0.69148	-0.81788	-0.10268	-0.64475	0.31796
0.04239	1.40918	0.01441	0.55618	0.01129	2.12497	-0.3631	1.45668	-0.35311	1.37491	1.89989	2.12225	0.59145	0.79322	0.82926	0.5817	0.26484	0.30858	0.23591	0.96857	-1.80901	-0.01679	-0.10922	9.50976	-0.58745	0.1918	-0.29477	0.04333	0.0905	0.15653
-0.87154	0.11606	-1.64267	0.02406	-1.41732	0.01424	-1.52116	0.58145	-1.52217	0.70498	-2.07126	-1.30018	-1.02827	0.79593	-1.68594	2.0244	-0.12614	0.79099	0.61531	1.85342	0.93726	0.23328	-0.15948	-0.26907	-0.79937	-0.44182	-0.66383	-0.1932	-0.46771	0.5289
0.39364	-0.85812	0.12688	-0.20813	0.27634	-0.73274	-1.57172	-0.03509	-1.53198	-0.10986	2.38304	1.29116	0.71939	-0.69065	-0.55805	-0.91191	-0.24459	-0.76139	-0.09868	0.17389	0.91032	-0.61211	-0.05488	-0.11706	0.01975	-1.10945	0.01595	-1.16179	0.03529	-1.1365
0.73412	-0.6837	0.4091	-0.15197	1.18983	-0.57139	0.30011	1.52765	-1.50944	0.46548	0.17256	0.87023	1.00198	-0.09382	-0.17116	-2.60991	-0.28246	-0.71695	-0.15837	0.32725	0.18649	-0.4323	-0.1485	-0.59521	0.05861	-1.19519	0.04469	-1.24182	0.04526	-1.34906
0.23255	0.96559	0.07939	0.29754	0.18156	0.94084	1.36918	0.28577	0.54765	-1.06253	-0.77465	0.98123	0.18894	-1.21882	-0.2069	-2.19569	0.09851	-1.35903	-0.33842	-0.28936	1.51575	0.20643	-0.06689	-0.14723	0.23734	-1.10647	0.20873	-1.30049	0.39451	-1.52455
-0.95375	-0.83461	-1.1866	-0.19879	-1.19016	-0.52627	-0.84581	0.15389	-0.8156	-0.00921	2.15316	-0.348	1.17923	-0.96623	1.10311	-0.79106	0.10937	-0.47118	0.00755	0.27713	-0.33115	1.77576	0.14586	-1.04917	0.01114	-1.1266	-0.00148	-1.15299	-0.08921	-1.30817
-0.92102	-0.1683	-0.97587	-0.037	-1.18564	-0.1101	0.99873	-0.13545	1.06363	-0.0817	0.59665	-0.31231	-0.31122	-0.22894	0.15373	0.53087	-1.67223	0.11416	-1.30962	-0.35006	-0.33999	-0.36988	-0.10341	-0.2642	0.99407	-0.44135	1.07654	-0.95028	1.43751	-1.32898
0.62035	-0.51554	0.22835	-0.11042	0.76093	-0.24741	-1.28404	0.95784	-1.36742	0.97007	-2.99279	0.09169	0.311	-1.40993	0.58884	-2.1008	-0.18052	0.2106	-0.0928	0.70615	0.06161	-0.15473	-0.78823	-0.38743	-0.25429	-1.01842	-0.17571	-0.97771	-0.19487	-0.96991
0.44392	-0.26184	0.15731	-0.0538	1.17223	-0.15786	0.78325	-0.64053	1.07428	-0.41113	-0.00926	1.75158	0.21331	-0.97731	-0.0007	-0.50801	-1.20734	-0.12563	-1.15645	-1.0298	1.09997	-1.04303	-0.04486	0.03942	1.00935	-0.53595	0.81343	-1.2538	0.81965	-1.65924
-0.51072	0.87594	-0.18817	0.22456	-0.68974	0.93003	-1.19281	0.92334	-1.28861	0.82123	0.564	-0.27982	-0.5687	0.04418	-0.31797	-0.47558	-0.10709	-0.14515	-0.0665	0.48749	-0.50229	-1.63436	0.50323	-0.17053	-0.14681	-1.07335	-0.09932	-1.03673	-0.18785	-1.0351
0.06014	-1.35989	0.0159	-1.75217	0.03137	-1.51991	-1.2981	-0.57837	-1.26637	0.85491	-0.93092	-0.97586	0.06748	0.97848	-1.54112	0.10023	-0.07762	-0.30877	-0.13771	0.4315	-0.16288	-0.06305	0.08341	0.03829	0.00318	-0.93163	-0.01267	-1.17767	0.01228	-1.53522
-0.23341	-1.34139	-0.0847	-1.33704	-0.20791	-1.35509	-0.68829	-1.22149	1.00313	-0.7599	-0.22588	-1.78676	1.14811	-0.63376	0.27294	0.55509	-0.66381	-0.48974	-0.61605	-0.10087	0.48646	0.06959	0.06328	0.1788	0.3025	-0.95302	0.25844	-1.28765	0.31703	-1.47169
-0.75535	1.97592	-0.2819	1.69543	-0.67693	1.33102	-0.87958	1.17087	1.17896	1.01643	-0.2745	1.2322	-2.27452	1.37198	-0.27617	1.27778	-0.56896	-0.6236	-0.56246	-0.01071	1.10775	1.87384	-0.0013	-0.09637	0.11306	-1.17619	0.06789	-1.37326	-0.49246	-1.52653
0.83177	0.91398	0.53603	0.23204	1.27358	0.65831	1.56043	0.12099	1.23713	-0.95917	0.18364	0.18741	0.22621	-0.08985	0.57295	-0.96936	-0.32394	-1.04339	-0.48202	-0.24657	0.19202	-1.44449	-0.04054	-0.01677	0.26427	-0.97222	0.24652	-1.34456	0.38683	-1.54134
-0.33533	1.30991	-0.11785	0.59672	-0.22985	1.13515	-1.04622	-0.41881	0.69661	-0.63688	0.68215	-2.06614	1.32763	-1.17028	0.07882	0.19018	-0.84011	-0.83739	-0.60118	-0.25189	0.83726	0.7097	0.05294	-0.42438	0.33473	-0.63435	0.31207	-1.20491	0.26697	-1.41706
-0.11651	-0.86238	-0.04072	-0.1995	-0.0516	-0.73308	-1.89042	0.09359	-0.9979	0.01912	0.13722	0.72796	-0.20556	-1.90725	0.03819	-0.57837	0.07136	-0.51735	0.02259	0.29342	-0.4075	0.25878	0.225	0.55621	-0.01819	-1.17101	-0.00773	-1.15804	-0.06713	-1.28821
-0.74224	-0.93159	-0.2973	-0.21912	-1.00737	-1.34774	-0.96882	-1.34852	1.00163	1.40384	-0.46565	0.17911	-0.07605	0.65138	0.97086	1.21311	-0.47243	0.15636	-0.68311	0.32906	-0.03371	0.82555	-0.22594	-0.10241	-1.09225	-2.04763	-0.58238	-1.93515	-0.86764	-1.74536
-0.68012	0.78253	-0.32486	0.1755	-1.13276	0.52941	0.24851	1.79758	1.59184	-0.53526	-1.16662	-1.10594	-0.16978	0.03778	1.32642	0.15383	-1.09221	-0.81721	-0.70536	-0.80539	0.52578	-0.00509	0.02833	0.13348	0.79638	-0.25595	0.74441	-0.90672	0.69748	-1.41168
0.00768	0.16875	-0.00067	0.04113	0.01057	0.04386	-0.26572	1.65689	-1.31336	0.16624	-0.54502	-1.369	-0.67532	-0.66939	-0.05035	-1.57816	-0.01381	-0.73333	0.03388	0.23998	1.74513	0.36393	-0.61971	-0.0155	-0.04983	-1.18783	-0.01849	-1.15125	-0.04386	-1.25259
-0.78082	0.29101	-0.52626	0.06249	-1.6779	0.29155	-1.62337	0.61861	-1.73936	0.44942	-1.41156	-1.00011	0.91506	-0.94924	-0.40255	-0.66738	-0.0398	-0.33992	-0.07113	0.47399	0.13929	0.949	-0.38396	-0.19838	-0.14582	-1.03244	-0.11713	-1.02713	-0.14453	-0.9394
-0.5288	1.25773	-0.19391	0.3826	-1.01167	1.08632	-1.40546	1.03328	-1.59837	0.62408	-0.8286	-1.05061	-0.19672	-0.88359	-1.94272	-0.80276	-0.8706	-0.93539	-0.20422	0.28694	1.28116	1.05312	-0.39155	-1.40004	-0.02266	-1.11209	-0.00468	-1.11875	0.02297	-1.0954
1.66067	-0.00478	1.7825	-0.00269	1.55946	-0.043	0.91766	1.37392	1.17576	-1.09511	-0.00344	0.4473	-0.90917	-1.72228	1.10215	-0.72079	-0.70451	-0.83933	-0.61548	-0.01875	-0.47126	-0.79081	0.21201	0.54775	0.2362	-1.158	0.21425	-1.35973	0.24619	-1.52433
0.62785	1.41144	0.24964	0.69637	0.65713	1.12491	0.95499	0.74755	-0.3761	-0.8979	1.25321	-0.53769	1.40951	0.21419	1.82738	-0.73849	-0.17181	-1.17731	-0.04522	-0.0448	-0.53319	-0.65187	0.37598	-0.35786	0.13088	-1.12381	0.09215	-1.10494	0.11611	-1.16149
-1.8132	0.65357	-1.76072	0.14647	-1.27772	0.28077	-1.77582	0.18933	-1.2555	0.60219	0.23595	-1.05382	1.1107	0.48494	0.63719	-1.50492	-0.20006	-0.9579	-0.197	0.39882	-1.20118	1.34929	1.36526	-1.93958	-0.10771	-1.05315	-0.06106	-1.08053	-0.10305	-1.17926
-0.68533	0.49846	-0.33554	0.10835	-1.21804	0.16021	-1.64374	0.03161	-1.64948	-0.36409	0.59149	-1.08421	-0.44013	0.34308	-0.54043	-1.12405	-0.27018	-1.18206	-0.14296	0.11941	-0.60013	-0.99939	-0.23508	-0.04188	0.04381	-1.05642	0.04063	-1.15495	0.07207	-1.113467
0.8357	0.47479	0.56113	0.10608	1.34517	0.28453	1.44986	0.72244	1.16687	1.15804	0.94378	-0.13894	0.25836	-2.87383	1.25169	-1.30886	0.07144	-1.4973	-0.32646	0.04326	0.01647	-0.75732	-0.05149	-0.04635	0.05649	-0.87951	0.07321	-1.07874	0.13868	-0.9974
-0.55955	-0.70971	-0.20932	-0.16301	-0.73624	-0.47841	-0.88827	-1.06911	1.47676	-0.40809	1.45998	0.23971	1.33872	-0.02792	0.05223	2.11415	-1.08194	-0.02963	-1.03693	-0.48289	1.4965	-0.02159	-0.24166	0.55253	0.38167	-0.86283	0.36812	-1.30552	0.34533	-1.611
-0.46004	1.56046	-0.15794	1.16088	-0.54382	1.27481	-1.23423	-0.70044	1.70066	0.18369	-0.26151	1.55164	1.09655	2.2578	0.24113	2.09464	-1.12707	-0.18042	-1.07006	-0.54886	0.09198	-0.3467	-0.09435	0.07117	0.71383	-0.66676	0.65851	-1.27458	0.60735	-1.62842
0.44808	0.95277	0.16069	0.24956	0.54044	0.90516	-1.00252	0.24418	-0.44721	-0.0115	0.93842	-1.213	-0.45584	0.17029	-1.03099	-0.69343	-0.39489	-0.7103	-0.48586	0.17271	-0.71853	-1.1369	0.01178	-0.85369	0.06939	-1.26092	0.065	-1.27774	0.13292	-1.38609
0.36759	0.62404	0.133	0.14906	0.30609	1.29798	1.30435	1.12317	1.41539	-1.11669	0.03712	-0.04767	0.14454	-1.04915	1.19401	1.61284	-0.78786	-0.70735	-0.74609	-0.211	0.26916	0.55327	-0.04306	-0.085	0.42241	-1.06197	0.35233	-1.40955	0.38767	-1.70926
0.15303	-0.76251	0.04834	-0.1846	0.11085	-0.7238	-1.33159	0.47093	-0.70174	0.89195	0.06775	0.92082	-0.73008	0.22432	-0.5781	-0.4859	0.2393	0.26104	0.20778	0.93585	-1.45241	-0.28078	-0.46165	-0.23586	-0.46964	-1.11876	-0.23159	-1.00164	-0.24853	-1.1796
-0.09214	-1.69062	-0.03167	-1.58286	-0.05717	-1.39102	-0.07279	-0.83466	0.66309	-0.57101	0.31725	0.99993	0.9851	2.14256	0.32459	2.30184	-1.07087	0.13995	-1.11244	-0.52774	-0.4065	-0.67566	-0.0895	0.11673	0.92376	-0.63148	0.71722	-1.23168	0.79051	-1.63597
0.3587	-0.37396	0.12518	-0.07826	0.46104	-0.19254	1.63062	0.0302	1.70796	0.48371	-0.99407	-1.19481	0.29491	-1.90699	-1.78276	-1.06986	-1.34839	0.37264	-1.35996	-0.31193	0.24064	-1.61864	0.23726	0.04349	0.93581	0.07746	1.05184	-0.48597	1.36966	-0.09645
0.11844	0.41543	0.0389	0.09776	0.09411	0.27739	1.5849	0.19519	1.7294	0.12993	-0.42208	0.09292	-0.79829	1.16214	-0.80696	0.62099	-1.10841	0.24692	-1.28126	-0.34895	0.10664	0.04562	0.5798	0.1282	0.79224	-0.77394	0.65873	-1.38794	0.64495	-1.6804
0.12367	-0.39855	0.03538	-0.08026	0.07539	-0.18096	0.3804	2.20863	-1.59193	0.64248	0.53019	0.3672	0.40132	0.92871	1.27644	-0.12878	0.27366	-0.29998	0.10146	0.58661	0.52723	0.89625	1.28546	-0.11958	-0.26395	-1.1479	-0.07529	-1.05049	-0.14193	-1.10512
0.14322	-0.94865	0.04518	-0.25605	0.09052	-0.96508	-1.35583	0.04612	-1.13392	-0.02778	0.21444	-0.03664	1.53362	-0.03324	1.80577	-0.7984	-0.1053	-0.73234	-0.08733	0.28125	0.00199	2.11782	-0.19485	-0.32239	0.08081	-1.17418	0.00393	-1.16565	-0.01497	-1.22861
-0.37904	1.04168	-0.12747	0.2985	-0.19188	1.03348	0.7464	1.57855	1.85959	-0.08273	-0.64771	0.45555	-2.096	0.37208	-0.76706	0.91748	-1.25782	0.20707	-1.66353	-0.74184	0.56337	0.12345	0.00521	-0.23372	0.96662	-0.60304	0.80945	-1.25334	0.71638	-1.69257
-0.42017	2.40725	-0.13655	1.72145	-0.44443	1.3835	-1.07166	0.45292	-0.49308	-0.27145	0.1065	0.27391	0.87484	0.67982	-0.54565	0.9567	-0.63248	-0.55343	-0.4726	-0.01571	0.98061	-1.35788	-0.02216	1.23574	0.20054	-1.02568	0.21338	-1.26992	0.23145	-1.45172
-0.07987	1.52173	-0.02611	1.93374	-0.01749	1.45531	-0.6504	1.28376	-1.35982	0.55111	0.59254	0.63378	-0.18156	-1.7898	-0.7056	-2.4322	0.27819	0.07284	0.10241	0.54149	0.11198	-0.91675	-0.03531	0.10902	-0.12492	-0.95758	-0.07428	-1.07785	-0.15964	-1.19561
-0.04185	-0.03689	-0.01749	-0.00373	-0.01863	-0.05039	-1.61386	-0.50588	0.5002	-1.40567	-0.46133	0.14477	-1.24119	0.95207	-0.4142	1.74813	-0.56713	-0.76822	-0.52009	-0.2834	-0.10145	0.29237	0.0068	0.0229	0.36284	-1.00298	0.32248	-1.36558	0.43913	-1.68492
-0.80895	1.09429	-0.38479	0.31555	-0.98474	1.1253	-1.29692	0.59499	-1.18999	-0.04537	0.73393	-0.38276	0.47855	-1.79365	-0.56285	-1.73392	0.1686	-0.93773	0.36343	0.18562	0.79949	-0.86272	-0.03153	0.58112	-0.19528	0.47197	0.0773	0.13915	0.26111	0.2107
0.09267	0.13311	0.02693	0.03146	0.05972	0.01051	1.17487	0.64158	1.31844	-0.694	-0.01109	0.82431	-1.01961	0.46853	-0.13547	-1.20931	-0.37711	-1.69324	-0.0332	-0.64746	2.24696	-4.46758	3.61084	4.94624	0.19817	0.88313	0.41718	0.27639	0.60762	0.37309
-0.85771	1.3763	-0.41983	0.46437	-0.99345	1.10155	-2.30057	0.18248	1.42488	-1.23645	0.74007	-2.68552	0.49563	-1.07852	-0.42249	-1.22415	-0.39284	-2.04759	-0.26885	-1.12654	-1.05388	-1.17172	0.13658	-0.29497	0.4976	0.58372	0.63928	-0.09413	0.8601	0.20764
-0.96267	-0.71696	-1.08672	-0.16707	-1.23968	-0.58644	-1.06402	-1.065	1.17411	-0.86302	-1.32371	0.71715	-1.40831	-0.7876	-1.56277	-1.74355	-1.28329	-1.34695	-0.49009	-0.85048	-0.66354	1.35557	-0.02663	0.06832	0.75572	-0.02139	0.85526	-0.57901	0.89941	-0.40689
-0.62158	0.50876	-0.27882	0.1094	-1.26505	0.14962	0.58301	1.64169	1.58879	-0.92187	-0.40129	-1.38203	-0.55208	-1.20343	-1.14685	-0.66112	-1.4805	-1.16399	-0.88361	-1.25096	1.31499	-2.74589	-0.02932	0.53249	0.69831	0.08127	0.70625	-0.60219	0.60895	-0.84034
0.51945	0.96148	0.19396	0.26377	7.61345	0.92106	1.99791	0.02548	1.80199	-0.19552	0.6266	0.3228	0.58526	-1.24027	-1.69072	-1.1116	-0.33546	-0.43126	-0.40045	-0.09218	1.14051	0.2367	-0.16893	-0.98679	0.362	-0.41829	0.41838	-0.81031	0.46811	-0.95823
-0.13691	0.36178	-0.04843	0.08369	-0.07037	0.13101	-0.72209	1.72965	2.0588	0.07054	1.57848	0.26917	-1.24802	-0.12689	-1.05754	-0.69526	-1.04734	-1.77509	-0.38678	-0.87344	-0.45887	0.81616	-0.17292	-0.39017	0.37985	0.76429	0.56343	0.13294	0.69671	0.20809
-0.75075	-1.30699	-0.36067	-0.44444	-1.1143	-1.13008	-1.06855	-1.54873	1.89105	-0.56312	0.32176	1.84188	0.11107	1.52211	0.5861	-0.26105	-0.95077	-1.64393	-0.26388	-0.79784	0.13151	0.02371	-0.35897	-0.17663	0.38075	0.76099	0.50415	0.14776	0.62866	0.23118
-0.05432	1.35786	-0.0182	0.64684	0.00409	1.05047	0.51836	-0.77926	0.86586	-0.94121	-1.65872	-0.95271	-0.94346	-1.78868	-0.24351	-1.3258	-0.12953	-1.80533	-0.02439	-0.78893	-0.68098	0.34389	0.11279	-0.45419	0.273	0.81829	0.45483	0.26377	0.64235	0.45007
0.28859	-0.27183	0.10115	-0.05094	0.67578	-0.12731	0.49332	1.48908	-0.87764	1.48725	-0.48944	0.89156	2.22305	0.50746	1.37258	-1.07088	-0.06384	1.28773	-0.28834	1.45604	0.25772	0.08971	-0.38433	-0.46077	-0.93727	-0.88046	-0.93231	-0.13669	-1.05639	0.47258
-0.21882	-0.634	-0.07974	-0.13445	-0.13983	-0.37536	-0.74353	-1.66691	1.2361	-1.43535	-0.44832	0.32532	1.3139	-1.05542	-0.27781	-1.20632	-0.40937	-2.63681	0.20861	-0.79352	-0.16003	0.07538	-0.10245	0.19996	0.34015	1.23137	0.46087	0.61842	0.57415	0.93348
1.03612	-0.1026	1.53592	-0.02025	1.29041	-0.0681	0.19842	1.06416	-0.58524	0.76078	1.43561	-0.00997	0.45798	-0.30807	0.94844	-1.54845	0.02611	0.97435	-0.19863	1.12977	-0.17579	0.30537	-0.86948	-0.5885	-0.60682	-0.84825	-0.39432	-0.65694	-0.2732	-0.93268
0.2295	-0.53152	0.07264	-0.11425	0.12488	-0.2088	1.63852	-0.12324	1.14542	-1.14282	-0.20762	-0.79343	1.16037	-0.73171	1.60646	-0.27912	-0.05358	-1.42324	0.12225	-0.50233	-1.23612	-0.97161	0.32885	0.08515	0.05875	0.78527	0.31315	0.27276	0.46023	0.42493
-0.49045	0.22645	-0.19818	0.05103	-0.79641	0.06687	-0.5396	-0.88399	0.37736	-0.60188	-0.06568	-0.8422	1.4915	-0.88186	0.67048	-0.57368	-1.12575	-1.09649	-0.62473	-0.44111	-0.75393	0.93304	-0.43964	-0.19645	0.48111	-0.51788	0.51285	-0.96985	0.52741	-1.0210
-0.09475	1.31291	-0.03167	0.43024	-0.05032	1.57902	-1.88622	0.2425	0.35851	0.73135	-1.36266	-0.21136	-0.61106	-0.82228	1.81239	1.36102	-0.14926	-1.06677	0.09917	0.02963	-0.22651	0.3669	-0.02135	0.06623	-0.05299	-0.30546	0.08388	-0.57888	0.04409	-0.91353
0.23861	1.12107	0.08134	0.39403	0.28422	1.35461	1.34161	1.15553	1.72599	-0.59914	-0.40402	-2.67809	0.88107	0.84787	0.3302	-1.00686	-0.43636	-1.85001	-0.05453	-0.56065	0.19148	-1.11218	-0.12643	0.18349	0.10169	0.77683	0.29824	0.23347	0.38492	0.22068
0.45419	0.81555	0.16156	0.20254	0.3653	0.6445	0.65422	1.29849	0.80357	1.3459	0.31464	0.39795	-0.79485	1.17496	1.48717	-1.35949	-0.1672	-0.68604	0.1451	0.30452	-1.30327	0.1993	0.13208	0.18018	-0.17943	0.66178	0.12623	0.21225	0.32101	0.29352
-0.32979	0.02991	-0.12323	0.00958	-0.35137	-0.02215	-0.74011	-1.14405	1.03704	-0.90969	-0.93698	0.21599	-0.43429	1.01125	-1.95226	0.76845	-1.11767	-0.72873	-0.58239	-0.89047	-1.69692	0.93153	0.27666	0.12311	0.75364	0.10166	0.92611	-0.51301	1.13559	-0.4806
-0.40046	0.00237	-0.14853	0.0034	-0.72113	-0.03429	-1.49102	-0.71688	0.07797	-1.60203	-0.58953	-0.2282	0.70349	-1.07157	-0.06795	-1.53029	0.11614	-1.68702	0.41652	-0.57828	-1.02716	-0.88011	0.34038	0.62668	0.2075	1.28421	0.40023	0.431	0.62464	0.59265
-0.86252	0.07922	-1.84404	0.01523	-1.42011	-0.00933	-0.94789	-0.5821	0.56951	-0.58143	-0.60924	0.18349	0.19362	-0.25973	-0.00931	-1.47742	-0.7562	-1.05532	-0.47691	-0.33513	-0.32755	-0.4891	0.2811	0.63371	0.38588	-0.53989	0.45034	-0.94488	0.48688	-0.99108
-0.47242	2.04068	-0.15901	1.624	-0.48558	1.39165	-1.14971	0.17618	1.59034	-0.39874	-0.07159	-0.74819	1.5792	-0.10249	0.98858	-0.43791	-0.2952	-2.04309	-0.10246	-0.61972	0.37595	0.22218	-0.30402	0.21901	0.18545	0.73537	0.39401	0.20897	0.50101	0.46015
0.00748	1.55162	0.00294	1.10866	0.02557	1.32387	-2.24733	0.33715	-1.12811	-1.01114	0.29288	0.38217	-0.43199	-0.45722	-0.51357	-1.173	-0.32525	-1.23381	0.36186	-0.29381	0.82435	1.25252	-0.36208	0.28535	0.01644	0.77336	0.26791	0.24461	0.51523	0.53714
-0.15746	-1.67796	-0.05645	-1.72781	-0.15939	-1.48359	-0.76155	-1.27019	0.71	-0.96519	-0.85635	-0.99855	-0.91555	-0.49136	-0.63175	-0.85488	-1.08417	-1.13067	-0.515	-0.40971	-0.30898	-0.22154	-0.20608	-0.20048	0.46293	-0.61243	0.48784	-0.98632	0.51432	-1.0127
-0.55436	-0.54313	-0.21065	-0.12597	-0.88807	-0.30819	-1.57134	0.02684	0.55935	1.49439	-1.05737	1.42499	0.21748	-0.72249	-1.23603	-1.05813	-0.91228	-0.23146	-0.55988	0.08537	0.58427	-0.97002	0.03103	-0.06227	0.37307	-0.27147	0.4891	-0.89311	0.42038	-0.849
0.4698	-0.23837	0.17714	-0.0472	0.83393	-0.12452	1.69037	1.14534	1.48634	1.32778	-1.34068	-1.06254	-0.34322	1.5859	-1.19067	0.78133	-1.69929	0.76291	-1.44654	-0.04506	0.13699	0.51782	-0.22336	-0.08418	1.13717	-0.56589	1.23615	-1.08741	1.57977	-1.1969
1.88083	0.95623	1.71115	0.22638	1.32531	0.68772	0.88819	1.08698	0.78348	1.13396	-0.40327	2.7092	1.7806	0.04706	-0.04544	-0.89744	-0.01908	-0.71639	0.21493	0.14612	1.16671	-0.25003	0.08293	0.28356	-0.116	0.73569	0.14516	0.23131	0.34022	0.32766
-0.49765	0.50237	-0.16657	0.11082	-2.09431	0.22873	-1.37028	-0.70921	0.26687	-0.82163	0.24106	-0.3414	0.78804	-1.3882	1.24279	-1.89939	-1.3255	-0.59877	-0.6831	-0.406	-1.32199	-0.84068	0.0482	-0.07512	0.66159	-0.24336	0.79286	-0.68755	0.86426	-0.72102
